customer_id,rating,label,sentence
18967235,5,0,sản_phẩm ổn hài_lòng
12124714,4,0,sản_phẩm okey
9382003,5,0,sản_phẩm oke nhé
11296538,5,0,sản_phẩm ok zzzzzzzzzzjjfjfbfbfifjfbfifnfkdosnsnsosnksjsbsosjsnsk
6754789,5,0,sản_phẩm ok sạc được 2 lần
11430285,5,0,sản_phẩm ok sạc đc 3 cái dt
6377286,5,1,được mỗi tội nặng như cục gạch
13001637,5,0,sản_phẩm ok pin tuy sạc vô hơi lâu
8927149,4,0,sản_phẩm ok nha
8584587,5,0,sản_phẩm ok mua về để đó ko dùng
11122325,5,0,sản_phẩm ok mình sạc e 6s plus được tầm 7 lần
8384664,5,0,sản_phẩm ok mình đã mua 3 cục cho nhà sài
539091,5,0,sản_phẩm ok lần đầu_tiên sạc đầy lâu gần 24h
20870215,5,0,sản_phẩm ok lắm ạ giao hàng cũng nhanh nữa tiki trading làm_ăn ổn lắm ạ
19883708,5,0,sản_phẩm ok hàng fullbox
8139241,5,0,sản_phẩm ok đóng_gói ổn
10004257,4,0,sản_phẩm ok đóng_gói cẩn_thận cho 4 sao 5 sao thì phải dùng rồi đáng_giá tiếp
11822430,5,0,sản_phẩm ok đấy
2026052,1,1,nút nguồn bị kẹt pin dùng thời_lượng okkee khá là lâi
15110616,5,0,sản_phẩm ok chính hãng
14973291,5,0,sản_phẩm ok
7739981,5,0,sản_phẩm ok
388096,5,0,sản_phẩm ok
10380967,5,0,sản_phẩm ok
16074151,5,0,sản_phẩm ok
374975,4,0,sản_phẩm ok
15002227,2,1,mình không dạc được đầu_ra type c iphone11
15002227,2,1,
8176286,5,0,sản_phẩm ok
1465288,5,0,sản_phẩm ok
9678830,5,0,sản_phẩm như quảng_cáo chất_lượng tốt
5089836,4,0,sản_phẩm như mô_tả hoạt_động bình_thường ko bị nóng
10931246,5,0,sản_phẩm như mô_tả đóng_gói kĩ nhận hàng nhìn dòng chữ được kiểm hàng nên khỏi kiểm hàng vì nếu tiki giao thì mình sẽ kh kiểm còn đơn_vị khác giao thì mình sẽ không nhận cho_dù đc kiểm hành nói_chung là sẩn phẩm ok giao nhanh nhưng cắm sạc cho cục sạc dp thì hơi khó cắm
15822118,1,1,mình sạc cả đêm mà pin không lên một_tí nào
15822118,1,1,cần được đổi trả
5338321,4,0,sản_phẩm như mô_tả chính hãng
5095148,5,0,sản_phẩm như mô_tả
5226898,5,0,sản_phẩm như hình_ảnh chưa sử_dụng nhiều nhưng ủng_hộ
560312,5,0,sản_phẩm như hình mô_tả
9179723,4,1,đang có hiện tạng chưa vào bin
9765525,4,0,sản_phẩm như hình giao hàg nhanh
2044525,5,0,sản_phẩm như hình đóng_gói chắc_chắn giao hàng nhanh cóng
12085731,5,0,sản_phẩm như hình
525150,1,0,sản_phẩm như hình
5102452,5,0,sản_phẩm như đúng mô_tả sạc ổn_định khá nhanh dùng khá ok trong tầm giá
12390126,2,1,sản_phẩm kém chất_lượng sạc chậm nhanh hết
12390126,2,1,k đúng cs
10191796,5,0,sản_phẩm như ảnh shop
14541520,4,0,sản_phẩm nhìn thấy chắc_chắn nhưng to va hơi nặng
4213,4,0,sản_phẩm nhẹ nhìn đẹp_mắt dễ dùng giá_cả hợp_lý
1060082,4,0,sản_phẩm nhận được trong hộp giấy còn tem niêm_phong
5589346,5,0,sản_phẩm nhận đc nguyên seal không rách rời chấp vá
13311506,5,0,sản_phẩm nguyên tem nguyên đai nguyên kiện
10265378,5,0,sản_phẩm nguyên tem check trên chaxun mi com thấy đúng của hãng thank shop nhé
19989424,5,0,sản_phẩm nguyên siêu hàng chính hãng giao hàng rất nhanh thấy hài_lòng về tiki
26512585,2,1,sao sac xong 4 đèn nhấp_nháy quay_vậy
1148627,5,0,sản_phẩm nguyên seal chính hãng
10409827,5,0,sản_phẩm nguyên seal
2144634,5,0,sản_phẩm ngonsản phẩm ngonsản phẩm ngonsản phẩm ngonsản phẩm ngonsản phẩm ngonsản phẩm ngonsản phẩm ngonsản phẩm ngon
57410,5,0,sản_phẩm ngon bổ rẻ đúng nghĩa
5737342,4,0,sản_phẩm ngoại_hình đẹp
14140533,5,0,sản_phẩm này rất tuyệt_vời lần sau sẽ ủng_hộ shop nữa ạ
8454171,5,0,sản_phẩm này rất tốt nhé
5947471,5,0,sản_phẩm này quá ok trong tầm giá
478280,1,1,hàng hư đã liên_hệ tiki để đổi hàng
10889540,5,0,sản_phẩm nặng_tay cầm_chắc_tay check mã thì thấy oke chính hãng phải xài thử mới biết bền hay ko đc
26132320,1,1,hư mất một ổ cấm
12907460,4,0,sản_phẩm ms dùng thì tốt nhưng dùng lâu ntn thì ko bt nhưng chung là vẫn đc
1838042,4,1,tôi cầ biết vì cái gì sạc từ 12h trưa đến 9h sáng hôm sau cục sạc vẫn ko đầy
27178035,2,1,cổng type c không sạc được
7212624,5,0,sản_phẩm mới_tinh có tem đàng_hoàng chưa mở chất_lượng thì dùng 1 thời_gian rồi mới biết á thank shop
1888520,4,0,sản_phẩm mới đẹp chủ_yếu là sạc châm mạc dù đã dùng cục sạc nhanh để sạc cho gen 2s
916378,5,0,sản_phẩm là bản nâng_cấp so với gen 1 tiện_lợi vì có 2 cổng sạc hỗ_trợ sạc nhanh
7462609,4,0,sản_phẩm ko bị chầy xước
6369808,5,0,sản_phẩm kiểu_dáng mình rất thích chất_lượng rất ok vì mình mua 2 màu dùng dc 1 thời_gian rồi
5453423,5,0,sản_phẩm kiểu_dáng được
13185238,4,0,sản_phẩm khá là ok tuy_nhiên vẫn chưa ổn_định
8666485,5,0,sản_phẩm khá đẹp dùng ok
17095596,5,0,sản_phẩm hơn mong_đợi dung như hình
12010748,1,1,vào pin rất chậm với mình thì trọng_lượng hơi nặng
12428096,5,0,sản_phẩm hơi xước vài chỗ nhưng được bù cọng cáp nên bỏ_qua
17688689,4,0,sản_phẩm hoàn_hảo ngoại_trừ việc phiên_bản màu đen lại mắc hơn màu trắng tận 50k mặc_dù cấu_hình giống nhau
13969297,5,0,sản_phẩm hàng chính hãng nên nét đẹp
5106418,5,0,sản_phẩm gọn nhẹ nhìn đẹp
9934207,5,0,sản_phẩm giống thông_tin giới_thiệu
744114,5,0,sản_phẩm giống như mô_tả giao hàng rất nhanh hiện_tại khá hài_lòng
13255154,5,0,sản_phẩm giống như mô_tả
1617032,1,1,dùng đc tầm vài tháng hỏng ko sạc đc đành bỏ đi
1617032,1,1,phí tiền thật
715628,5,0,sản_phẩm giống như mô_tả
11459772,4,0,sản_phẩm giống như hình điện_thoại 3000mha sạc được khoảng 2 lần hơn xíu mỗi cái thời_gian lần đầu sạc đầy cục sạc này hơi lâu khoảng 15 tiếng
18617445,5,0,sản_phẩm giống mô_tả có_điều hơi to và cầm tay hơi nặng
7188660,5,0,sản_phẩm giống mô_tả cầm_chắc_tay
5316657,5,0,sản_phẩm giống mô_tả
5327704,5,0,sản_phẩm giống mô_tả
6442609,5,0,sản_phẩm giống miêu_tả không biết độ bền như thế_nào
1239573,5,0,sản_phẩm giao siêu nhanh
8801974,5,0,sản_phẩm giao nhanh đặt 10h8 hôm 18 09 2019 thì chiều 14h30 19 09 2019 đã giai tới mặc_dù ở huyện cảm_nhận cảm_quan bên ngoài đẹp cầm mát lạnh lúc mua về sạc lúc 16h tới giờ chưa trải nghiệm
13526316,5,0,sản_phẩm giao hàng nhanh đặt chiều_hôm trước sáng hôm sau có gói hàng cẩn_thận hàng mới đã check trên xiaomi
363223,5,0,sản_phẩm được tiki đóng_gói gọn_gàng chuyên_nghiệp
11701311,5,0,sản_phẩm được đúng gói kỹ_càng còn nguyên zin chưa bóc team không bị trầy_xước
1087095,5,0,sản_phẩm được đóng_gói tốt
11761624,5,0,sản_phẩm được đóng_gói kỹ_càng giao nhanh
8446517,5,0,sản_phẩm được đóng_gói khá cẩn_thận hàng chính hãng luôn
689264,5,0,sản_phẩm được đóng_gói cẩn_thận hộp nguyên tem mác
7260741,5,0,sản_phẩm được đóng_gói cẩn_thận chưa sử_dụng nên chưa biết chất_lượng sản_phẩm như thế_nào
5587139,5,0,sản_phẩm được đóng_gói cẩn_thận
5999,4,0,sản_phẩm được đóng_gói cẩn_thận
10584860,5,0,sản_phẩm được đống góp rất kĩ_lưỡng
15253698,2,1,xạc không như hình lút nguồn bị gãy lãy
12365500,4,0,sản_phẩm dung_lượng không đúng như mô_tả
10763702,4,0,sản_phẩm đúng với mô_tả mới sử_dụng chờ thời_gian kiểm chúng
14269597,5,0,sản_phẩm đúng với miêu_tả tiki giao hàng nhanh đảm_bảo
494671,5,0,sản_phẩm đúng với miêu_tả
17454534,1,1,sản_phẩm đóng_gói khá là ok
494671,5,0,sản_phẩm đúng với miêu_tả
494671,5,0,sản_phẩm đúng với miêu_tả
8681785,4,0,sản_phẩm dùng tốt tuy_nhiên theo thời_gian pin chóng hết và chu kỹ sạc tăng nhanh
17739184,5,0,sản_phẩm dùng tốt sạc nhanh
8877493,5,0,sản_phẩm dùng tốt nhìn đẹp có sạc nhanh
361354,5,0,sản_phẩm dùng tốt mẫu_mã đẹp
1872097,5,0,sản_phẩm dùng tốt chưa thấy lỗi gì
1512309,5,0,sản_phẩm dùng tốt
10859859,5,0,sản_phẩm dùng tốt
18410348,4,0,sản_phẩm dùng thời_gian đầu khá tốt sạc được khá nhiều lần
16238981,5,0,sản_phẩm dùng rất tốt sạc điện_thoại 4000ma 3 lần mà mới hết 24 vạch pin
9840617,1,1,mới mua sài dc một tuần thì cứ đang tự sạc thì lại tự_động tắt
5455249,5,0,sản_phẩm dùng rất tốt nạp pin nhanh giá cạnh_tranh
1634437,5,0,sản_phẩm dùng rất tốt ạ về lâu_dài không biết có bền không nhưng hiện_tại thì rất ok đáng mua nha mọi người
10015954,5,0,sản_phẩm dùng rất tốt
1168128,4,0,sản_phẩm dùng rất thích sạc nhanh đầy pin
5497172,5,0,sản_phẩm dùng ổn_định
1715199,5,0,sản_phẩm dùng ổn nhìn đẹp
5553139,5,0,sản_phẩm dùng ổn giao nhanh nhờ tiki now giá_cả hợp_lý
1779170,5,0,sản_phẩm dùng ok sạc mau đầy và cũng mau hết pin
274158,5,0,sản_phẩm dùng ok
6331266,5,0,sản_phẩm đúng như quảng_cáo
331579,5,0,sản_phẩm đúng như quảng_cáo
17820301,4,0,sản_phẩm đúng như mô_tả sạc nhanh trong đêm đã đầy
13261362,5,0,sản_phẩm đúng như mô_tả rất thích sạc nhanh giao hàng nhanh
6059158,5,0,sản_phẩm đúng như mô_tả chất_lượng tốt
13966962,4,0,sản_phẩm đúng như mô_tả chất_lượng phù_hợp giá_thành
14866518,5,0,sản_phẩm đúng như mô_tả
1144887,5,0,sản_phẩm đúng như mô_tả
2103619,4,0,sản_phẩm đúng như miêu_tả có vẻ ổn
5105639,5,0,sản_phẩm đúng mô_tả sử_dụng tốt giá phải_chăng
6617118,5,0,sản_phẩm đúng mô_tả sạc ipjhone 7 plus được 2 lần
5741779,2,1,đã nhận hàng nhanh tuy_nhiên thiếu cáp usb c không đúng như đã nói ban_đầu
9956552,5,0,sản_phẩm đúng mô_tả đóng_gói đẹp chắc_chắn giao hàng nhanh
8047944,1,1,cục sạc lỗi
8047944,1,1,k sạc dc cho iphone
8368057,5,0,sản_phẩm đúng mô_tả có sạc nhanh
2065326,5,0,sản_phẩm đúng mô_tả chất_lượng tốt
487589,5,0,sản_phẩm đúng mô ta
2020241,5,0,sản_phẩm đúng miêu_tả đóng_gói kĩ
6820397,5,0,sản_phẩm đúng mẫu sạc cực nhanh mẫu_mã đẹp giao hàng nhanh_chóng
636258,5,0,sản_phẩm dùng khá tốt nhưng dùng sạc hơi lâu lên pin chậm
11414976,5,0,sản_phẩm dung khá tốt không bị lỗi sạc pin nhanh
17309291,1,1,sạc có 10000mah mới sạc đc 3 lần hết pin
74763,5,0,sản_phẩm dùng khá tốt hỗ_trợ sạc nhanh sạc được khoảng trên 2 lần chiếc mi 8 lite
15469321,5,0,sản_phẩm dung khá tốt giao hàng đúng hẹn
716928,4,0,sản_phẩm dùng khá tốt
19109010,5,0,sản_phẩm dung khá ok
13282293,4,0,sản_phẩm dùng cũng ok giao hàng nhanh và tiện_lợi
5149543,5,0,sản_phẩm đúng chính hãng
13646745,5,0,sản_phẩm đúng chất_lượng
273688,5,0,sản_phẩm đóng_hộp đẹp chắc_chắn
164760,5,0,sản_phẩm đóng_gói tốt kỹ_lưỡng
2110508,4,0,sản_phẩm đóng_gói tốt chất_lượng ban_đầu thì tốt có tem mác của nhà sx cũng như của digiworld
2177035,5,0,sản_phẩm đóng_gói rất kỹ và đẹp
24347479,5,0,sản_phẩm đóng_gói rất cẩn_thận và xịn xò
1160280,4,0,sản_phẩm đóng_gói kỹ chất_lượng hoàn_thiện đẹp tốt
9722852,5,0,sản_phẩm đóng_gói khá cẩn_thận có cả hóa_đơn trong hộp đơn hàng
11527084,5,0,sản_phẩm đóng_gói gọn_gàng
6835529,5,0,sản_phẩm đóng_gói đẹp hỗ_trợ quick charge 3 0
271766,5,0,sản_phẩm đóng_gói đẹp hình_thức pin cũng đẹp về hiệu_năng thì để xem dùng một thời đã
10253910,5,0,sản_phẩm đóng_gói đẹp cẩn_thận như hình sử_dụng tôt pin bền
7156861,5,0,sản_phẩm đóng_gói cực_kì cẩn_thận
11935599,5,0,sản_phẩm đóng_gói chắc_chắn hàng đẹp dùng thử thì ok
13800684,5,0,sản_phẩm đóng_gói chắc_chắn do tiki tranding phân_phối
16350810,5,0,sản_phẩm đóng_gói chắc_chắn đẹp không trầy_xước mình rất thích
5586507,5,0,sản_phẩm đóng_gói cẩn_thận sài rất ok hàng chính hãng sạc vô nhanh
8425853,5,0,sản_phẩm đóng_gói cẩn_thận
9893213,4,0,sản_phẩm đơn_giản nhưng xài ok nhìn cũng thích
172317,5,0,sản_phẩm đẹp xài rất ưng_ý iphone của mình sạc được 3 lần mới hết pin
16095116,5,0,sản_phẩm đẹp và đóng_gói cẩn_thận
1581954,4,0,sản_phẩm đẹp trong tầm giá
10178314,2,1,sạc đầy rất lâu nhưng chỉ dùng dc 3 lần sạc
1148627,5,0,sản_phẩm đẹp trông rất là chắn chắn
7737287,5,0,sản_phẩm đẹp tiki giao hàng nhanh
5497444,5,0,sản_phẩm đẹp thời_trang sạc nhanh ổn_định giao hàng thì đúng thời_gian
1970194,5,0,sản_phẩm đẹp sang_trọng nha
194684,5,0,sản_phẩm đẹp sạc tốt chuẩn nhé
7915271,5,0,sản_phẩm đẹp sạc nhanh giao hàng nhanh
1041856,5,0,sản_phẩm đẹp sạc ip được khoảng 3 4 lần
9908036,4,1,xạc chậm pin nặng ko phai lithium cho 4 sao
9826957,5,0,sản_phẩm đẹp như quảng_cáo cầm_chắc_chắn mỏng nhưng hơi dài
7573595,5,0,sản_phẩm đẹp như hình sạc nhanh không nóng nhưng chỉ có lúc sạc pin cho sạc dự_phòng thì quá lâu
8844297,5,0,sản_phẩm đẹp như hình
22184661,5,0,sản_phẩm đẹp nặng sạc nhanh ổn_định
17401274,4,0,sản_phẩm đẹp mới sạc iphone dc 3 lần
6248495,5,0,sản_phẩm đẹp mình mua cục thứ 3 rồi đều mua trên tiki xài rất ưng thấy ok
1886197,4,1,tuy_nhiên khi dùng hết đem sạc thì sạc lâu kinh_dị
10753840,5,0,sản_phẩm đẹp đúng với hình_ảnh giao hàng rất nhanh
7548367,4,0,sản_phẩm đẹp đúng như trong hình đóng_gói cẩn_thận
1376058,1,1,về bị lỗi chỉ sạc được 1 bên thôi
6412461,5,0,sản_phẩm đẹp đúng chất hàng full box
10380205,4,0,sản_phẩm đẹp đóng_gói cẩn_thận
10645115,5,0,sản_phẩm đẹp có hau cổng cắm khá tiện_lợi vì mình dùng tận hai máy
9707219,5,0,sản_phẩm đẹp chất_lượng tốt giao hàng và chuyển hàng chuyên_nghiệp
6860617,5,0,sản_phẩm đẹp chất_lượng tốt giao hàng nhanh đảm_bảo
939116,5,0,sản_phẩm đẹp chất_lượng đúng hàng xiaomi
8137544,5,0,sản_phẩm đẹp chắc_chắn có sạc nhanh pin điện_thoại 4000 sạc đc khoảng 2 lần
14433599,5,0,sản_phẩm đẹp box nhìn bài_bản có tem của xiaomi mặc_dù nó bảo vào link check code để xem hàng thật hay nhái thì mình check ko đc
23938587,4,1,giao hàng chậm hơn dự_kiến
20666021,4,0,sản_phẩm đẹp
18009036,1,1,hàm kém chất_lượng ko như mô_tả
2219148,5,0,sản_phẩm đẹp
11304825,4,0,sản_phẩm dễ bị trầy_xước hơi nặng sử_dụng thì ok
75460,5,0,sản_phẩm đầy_đủ tem chống giả còn nguyên đai seal
1963067,5,0,sản_phẩm đáng tiền mua
13683046,5,0,sản_phẩm đã kiểm_tra trên web chính hãng sạc vào nhanh ko bị nóng luôn sạc đc gần 2 lần cho xiaomi note 4
7543241,5,0,sản_phẩm đã dùng hơn một năm rồi mới quay lại đánh_giá
92515,5,0,sản_phẩm cũng chất_lượng
12705858,5,0,sản_phẩm cực_kì hài_lòng sạc rất nhanh sạc được 1 5 lần oppo
16314766,5,0,sản_phẩm cực_kì chất_lượng trong tầm giá rẻ
5621133,5,0,sản_phẩm của xiaomi trước giờ rất hài_lòng về chất_lượng nay lại được phân_phối digiworld và bán bởi tiki thì vô_cùng yên_tâm
190393,5,0,sản_phẩm của xiaomi chưa bao_giờ làm mình thất_vọng về hiệu_năng và giá_cả
1119556,5,0,sản_phẩm còn nguyên seal
2181583,4,0,sản_phẩm còn nguyên niêm_phong và xác_thực thành_công trên trang ưeb của hãng
2181583,5,0,sản_phẩm còn nguyên niêm_phong
1798092,5,0,sản_phẩm còn nguyên hộp đặt 2h chiều mà 4h đã tới cứ tưởng như mọi khi toàn 5h mới tới
109995,5,0,sản_phẩm có vẻ ngoài chắc_chắn có 2 đầu input và 2 đầu output vừa giúp dự_phòng vừa giúp ai có nhu_cầu sạc 2 thiết_bị cùng lúc
1726169,5,0,sản_phẩm có vẻ nặng và to hơn gen1
253145,4,0,sản_phẩm có thiết_kế kim_loại khá chanh sả tuy_nhiên độ hoàn_thiện chưa được hoàn_hảo lắm
1734575,5,0,sản_phẩm có tem chống hàng giả đã tra_cứu trên trang của xiaomi kết_quả là hàng real
7026063,5,0,sản_phẩm có digiworld nguyên seal
62086,5,0,sản_phẩm chính hãng xiaomi và được nhập_khẩu phân_phối bởi digiworld nên rất yên_tâm khi sử_dụng tem đầy_đủ code chuẩn
747254,5,0,sản_phẩm chính hãng xiaomi test code hiện lên lần ktra đầu tem hộp chưa bóc chế_độ giao hàng nhanh và giá_cả hợp_lý
1847318,5,0,sản_phẩm chính hãng tuyệt_vời
2117393,5,0,sản_phẩm chính hãng tản_nhiệt nhanh hài_lòng khi sử_dụng
15500648,1,1,sạc có vấn_đề đề_nghị đổi trả
9208010,5,0,sản_phẩm chính hãng sử_dụng rất tốt
7375937,5,0,sản_phẩm chính hãng sạc nhanh không nóng thiết_kế sang_trọng
20394716,5,0,sản_phẩm chính hãng sạc 1 máy iphone xs nhanh ổn muốn sạc nhanh cho cục sạc nên dùng củ sạc nhanh 4 5h đầy cục sạc
14582109,5,0,sản_phẩm chính hãng rất yên_tâm
25904707,5,0,sản_phẩm chính hãng nhưng mà nặng quá
688852,5,0,sản_phẩm chính hãng màu đen rất đẹp giao hàng nhanh nói_chung rất hài_lòng
8150011,5,0,sản_phẩm chính hãng khá tốt
8294938,5,0,sản_phẩm chính hãng giá tốt sử_dụng được một thời_gian thấy rất tốt đáng mua
8501762,5,0,sản_phẩm chính hãng dùng tốt sạc ko bị nóng máy cũng như nóng pin
6755377,5,0,sản_phẩm chính hãng đã kiểm_tra chưa bị cào lớp phủ check
9168534,5,0,sản_phẩm chính hãng đã check code
5138246,5,0,sản_phẩm chính hãng còn nguyên tem
7450809,4,0,sản_phẩm chính hãng
6787855,5,0,sản_phẩm chính hãng
916378,5,0,sản_phẩm chính hãng
8905685,5,0,sản_phẩm chính hãng
901994,5,0,sản_phẩm chắn tay để sài thời_gian mới biết chất_lượng
2201874,5,0,sản_phẩm chắc_chắn đẹp nhỏ gọn cần dây_cáp lightning để tiện dùng cho iphone
12530730,5,0,sản_phẩm chắc_chắn chưa dùng nên không biết dùng có ok không
6467886,1,1,pin xạc hoài không đầy đề_nghị tiki đổi sản_phẩm khác nhé
6065196,5,0,sản_phẩm cầm nặng_tay chắc_chắn sạc điện_thoại nhanh vào pin mỗi tội sạc hơi lâu
16568175,5,0,sản_phẩm bước_đầu khá tốt còn về lâu_dài thì chưa ro sản_phẩm mẫu_mã đẹp đóng_gói cẩn_thận sau 1 tháng sử_dụng tôi rất hài_lòng
439076,5,0,sản_phẩm bao_bọc kĩ có dán nhãn hàng dễ vỡ tem chống giả đầy_đủ
691415,4,0,sản_phẩm bao đẹp chỉ vừa dùng chưa biết có lâu_dài ko nhưng đẹp là được
1792181,5,0,sản phẩn tốt
10727880,5,0,sản phần không như mong_đợi nhưng dù_sao cũng rất hài_lòng về dịch_vụ giao hàng
1831974,5,0,san pham tot giao hang nhanh
11316795,4,0,sản phâm tốt
14674014,4,0,san phẩm sai rất la tot minh hai long
2232279,5,0,sản phảm sặc được iphone 6 khoang 4 lần có đều hơi nặng thôi nhung ổn
21731031,1,1,giao hàng chậm 1 ngày so với dự_kiến
16835653,4,0,san pham ok giá_cả hợp_lý
7552054,5,0,sản phẫm mới_cứng không tì_vết _
10225874,4,0,sẩn phẩm mới nhận mới đẹp chính hãng
18970871,1,1,sản_phẩm bị lỗi rồi tiki ơi sạt hoài không vô pin
1689501,4,0,sản phầm dùng tốt đang đặt mua thêm 1 cái nữa
17930736,5,0,san pham dung dát tot
10584860,5,0,sản phảm còn nguyên seal
8594239,5,0,san phẩm chính hãng sac nhanh hàng đẹp như hình
17225499,5,0,san pham chat luong tuyet voi mỗi cái màu trắng hơi bẩn tý
16226979,5,0,sảm phẩm p_oke
25859494,5,0,sài_ok
5633029,5,0,sài tốt pin đúng dung_lượng kiểu_dáng khá đẹp
6439161,4,0,sài tốt nhưng mn chú_ý về kích thươc nhé khá to và thô nữ rất khó sài
10380967,5,0,sài tốt mua cái thứ 2 rồi
7155649,5,0,sai roi rất ok
7986294,5,0,sài rất tốt
15845933,5,0,sài rất oke sạc bằng cap sạc nhanh thì mới full 4 chấm nhanh nha m n đừng thấy mấy cmt bảo sạc k vô rồi đánh_giá sai sp mình sạc vô bình_thường
19203435,5,0,sài rất bền
10438570,5,0,sài ổn sản_phẩm sạc tầm 5 tiếng mới đầy sp làm_bằng nhôm lạnh rất mát rất hài_lòng về sản_phẩm
8711787,5,0,sài ổn sạc iphone 6s được 3 lần
13350242,5,0,sài ổn hi_vọng sài bền mình từng mua sản_phẩm này từ lần trươc và kết_quả là sài rất ok
9921382,4,0,sài ổn giá vậy sài tốt ui
19769887,4,0,sài ok pin trâu
7189015,5,0,sài ok lắm giá_cả lại vừa túi_tiền sinh_viên như mình
11386150,5,0,sài khá ngon
1900845,5,0,sài dc hơn 2 lần khá tiện
8725185,5,1,nhưng hơi to
8725185,5,1,khó cầm tay
427658,5,0,sài đã rất lâu rồi nhưng chất_lượng vẫn ok như ngày nào
20395317,4,0,sài ban_đầu rất ok nhưng k biết có bền k thôi
8192715,5,0,sạch nhah cả chiều ra và vào
6981493,5,0,sạc xs max được khoảng 1 5 lần
309157,5,0,sạc xịn sò lắm nhé 3 nói thật thấy nhiều bạn rv chất_lượng không tốt sạc mãi không đầy cũng hơi hơi lo tại mình đặt_hàng nhận ở cty nên là đổi trả tương_đối khó_khăn
965144,5,0,sạc xin dùng rất tốt
7485442,5,1,hơi bị nặng nha
471872,5,0,sạc xiaomi tốt xài ok cùng lúc có_thể sạc được 2 điện_thoại
13665339,5,0,sạc xài ổn mẫu_mã đẹp shop đóng_gói cẩn_thận nè
70158,4,0,sạc vào và ra tốc_độ cũng ổn
414834,4,0,sạc vào nhanh ra nhanh
11415258,5,0,sạc vào nhanh giữ được lâu
7450809,4,0,sạc vào dùng sạc nhanh thì khá nóng không biết có ổn không
7266941,4,0,sạc vào điện_thoại thì nhanh nhưng sạc vào cục sạc thì hơi lâu tí
10168551,5,0,sạc vào bằng cổng c rất nhanh tầm 8h bằng qc 3 0
8908270,5,0,sạc từ 12h đến 5h chiều chưa đầy
844269,4,0,sạc tốt sản_phẩm được đóng_gói cẩn_thận
11231339,5,0,sạc tốt nhanh cần thêm tg để nhận_biết
12763030,2,1,sản_phẩm quá nặng
12763030,2,1,mang theo khá bất_tiện
9795150,5,0,sạc tốt mua đc 2 tuần sài oke
7493814,5,0,sạc tốt hơi nặng mà do dung_lượng cao
6363822,5,0,sạc tốt dung_lượng lớn sạc nhanh
7478729,5,0,sạc tốt 20000mah khá trâu có sạc nhanh nhưng tôi thấy là không giữ được mức 18w vì chậm hơn củ sạc 18w mà tôi cắm sạc
10145789,5,0,sạc tốt
8442789,4,0,sạc tốt
5432574,4,0,sạc tốt
70158,4,0,sạc to và nặng
18834372,1,1,hàng lổi không sử_dụng được
7241813,4,0,sạc to quá hơi bất_tiện khi mang đi_lại
605012,4,0,sạc to hơn thế_hệ trước một xíu
237211,2,1,sạc dự_phòng 20000mah quá tệ sạc 3 lần cho ip xr là hết pin
37234,5,0,sạc to hơn mình nghỉ chưa sử_dụng lâu nên chưa đánh_giá chất_lượng
19338907,4,0,sạc to đẹp
13547715,5,0,sạc tiếp note 9 từ 20 lên 80 trong hơn 2 giờ 4 đèn vẫn còn cháy đủ
7563452,4,0,sạc tiếp lần 3 từ 1 đến khoảng 60 thì hết đèn tắt tất_cả 3 lần sạc mình đều thực_hiện trong vòng 27 giờ kể từ khi sdp nạp đầy
22232621,5,0,sạc thử thấy nhanh nhưng không thấy có báo phần_trăm pin không biết khi nào pin đầy
110831,5,0,sạc thấy ổn lắm
15740387,5,0,sạc tầm 5 tiếng sẽ đầy
793852,5,0,sạc tầm 10h nếu k có sạc nhanh
9261385,4,0,sạc tầm 10 tiếng mới đầy củ sạc
11128977,5,0,sạc rất tốt rất đáng tiền
5188639,5,0,sạc rất tốt nhanh và nhìn rất đẹp
546390,5,0,sạc rất tốt lần này mình mua hộ bạn vì lần trước mua sử_dụng rất ok
12658111,5,0,sạc rất tốt khi sạc đầy thì sạc khoảng 5 6 lần full iphone 6s chưa hết pin
10523350,5,0,sạc rất tốt iphone của tôi cắm vào sạc một lúc là đầy tôi hài_lòng với sản_phẩm này
21082821,5,1,hơn 1 tháng mới giao hàng
6062516,5,1,vận_chuyển hơi lâu
5946891,5,0,sạc rất tốt
17414836,5,0,sạc rất okie
8942719,4,0,sạc rất ok nhưng s sạc nạp lại lâu quá
6193010,5,0,sạc rất nhanh mẫu_mã siêu đẹp cầm trên tay mát và mỏng rất ưng_ý
16089153,5,0,sạc rất nhanh dùng ổn
7458235,4,0,sạc rất nhanh cho điện_thoại và pin rất trâu giá cũng hợp_lí chúng_ta nên mua cục sạc này
17795882,1,1,sạc được nữa tháng sạc hết vô
15946623,4,1,kích_thước to nặng
1623739,5,0,sạc rất nhanh
10168551,5,0,sạc ra lúc đầu tưởng chỉ sạc thường nhưng có 1 cổng sạc nhanh
20477068,5,0,sạc quá ok mặc_dù lúc đầu bị đưa phải cái lỗi cắm sạc dự_phòng ko lên pin nhưng được đổi lại dùng quá chất_lượng
9013757,4,1,không sạc được cho ip
1430468,5,0,sạc pin tốt sạc một lần dùng được 3 4 lần
786670,5,0,sạc pin thì cần thời_gian lâu để full đèn
1670877,5,0,sạc pin ok lắm đúng với mô_tả sản_phẩm nêu trên
812077,4,0,sạc pin khá lâu tới 9 10 tiếng mới đầy
1020788,5,0,sạc pin dự_phòng xài rất tốt
22801,5,0,sạc pin 8 tiếng nhưng cục sạc không nóng như nhiều loại mình đã xài
